Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A126,A127,A128,A129,A130,A131,A17,A18,A19,A20,A21,A22,A23,A132,A133,A134,A135,A136,A137,A138,A139,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A140,A141,A142,A143,A144,A145,A146,A147,A148,A124,A125,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2021,11,North West,Y62,North West,147788,121328,1875805,15,0,48,92,181,258,16151,3194,91602,13577,9399,50499,10208,821,7193984,530,895,6495684,691,1186,148270367,2936,6331,111156870,10889,25977,17335168,21115,50334,.,.,.,.,.,.,8940,522,5066,431,652,2700,169,.,.,.,.,.,.,.,.,48437,6503,27722,82662,26460,20965,18199,14634,69774,52804,14524,10435,1127,807,76,60197,792,1173,34,31389,923,1482,13467,7102398,527,893,3855,12592961,3267,6824,2075,6289184,3031,6511,44569,129388222,2903,6288,1748,19625064,11227,26560,1269,16579234,13065,31568,912,19605909,21498,57741,475,12835178,27021,60147,290,114289,394,693,7287,338248,46,93,83,230173,2773,5854,56,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,11,North East and Yorkshire,Y63,North East and Yorkshire,157167,113693,6773006,60,5,191,267,459,363,2580,263,104734,10858,7460,59778,13800,584,6119668,564,973,4707883,631,1098,149032045,2493,5298,109723177,7951,19443,4028788,6899,16353,.,.,.,.,.,.,11955,472,1381,7973,2958,7144,1080,.,.,.,.,.,.,.,.,56444,8323,28012,92779,18643,14713,12484,9924,77202,63783,20591,14789,984,624,362,207786,574,969,167,79821,478,961,10329,5832061,565,974,6326,16952003,2680,5509,1797,4452424,2478,5387,51655,127627618,2471,5272,2000,16971829,8486,18413,1644,14880163,9051,21576,2868,33405364,11648,26239,926,14234935,15373,38889,379,174491,460,756,5854,449964,77,205,67,138849,2072,4137,51,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Eng,Eng,England,1213264,925118,41420737,45,11,138,202,336,3296,21007,8927,732076,82359,53789,409902,109193,4213,45647009,554,974,39258220,730,1332,1312594199,3202,7154,1120695745,10263,25896,52575488,12479,29115,.,.,.,.,.,.,90341,7061,25566,23229,10323,47391,9775,.,.,.,.,.,.,.,.,371063,34963,235709,641735,166781,125249,107414,81995,568371,438233,178808,117956,6987,4479,872,562589,645,1103,505,309551,613,1134,80982,44774869,553,972,27781,91470698,3293,7106,10340,34082745,3296,7452,371781,1187040756,3193,7150,9961,100909069,10130,24247,4926,56166362,11402,27810,10626,145361093,13680,32281,1990,36928688,18557,44647,4330,1555833,359,628,45185,3520751,78,176,754,2078269,2756,6037,633,.,.,.,.,.,.,.,.,.,.,.,229,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y59,R1F,ISLE OF WIGHT NHS TRUST,3122,1702,19282,11,4,26,64,124,13,0,19,2515,150,92,1050,863,60,82829,552,1043,65080,707,1144,1475737,1405,2674,3249398,3765,7776,250030,4167,9509,.,.,.,.,.,.,208,0,18,23,4,186,17,.,.,.,.,.,.,.,.,1460,20,827,2307,254,212,157,131,1272,1145,1038,939,76,66,2,1231,616,871,5,14864,2973,3781,143,66734,467,887,90,131836,1465,2847,28,157683,5632,11848,932,1186218,1273,2418,153,614423,4016,8403,18,239317,13295,39655,16,149472,9342,20061,12,350392,29199,54631,6,2370,395,606,122,6382,52,101,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,200916,153307,6165780,40,1,142,213,329,768,0,1816,111351,10968,7422,61934,14508,1110,4706832,429,719,5317210,716,1230,195068835,3150,6953,110488506,7616,19526,15335488,13816,28718,.,.,.,.,.,.,18990,430,3738,4466,92,14730,0,.,.,.,.,.,.,.,.,53628,3516,35217,92361,27808,21275,18487,14342,85242,68851,21242,16651,1467,1191,123,83883,682,914,63,35822,569,1136,10782,4587127,425,714,3075,10228313,3326,7030,1102,3742573,3396,7699,57757,181097949,3136,6936,737,7483004,10153,22290,219,1773817,8100,19292,937,11642943,12426,27341,59,718013,12170,22706,972,323005,332,585,5541,604342,109,237,132,489180,3706,7448,113,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,54814,43798,1806600,41,10,116,183,378,121,2460,16,36186,3238,2056,20708,4975,417,1490750,460,798,1059712,515,930,59475783,2872,6269,50536038,10158,26729,2582382,6193,14701,.,.,.,.,.,.,4585,91,589,3745,218,3687,0,.,.,.,.,.,.,.,.,18774,3198,9629,31601,6154,4762,3819,2975,27130,22393,7353,5356,684,438,124,64255,518,879,92,42150,458,1031,3022,1384345,458,789,2678,7786184,2907,6297,657,1305734,1987,4406,17373,50383865,2900,6331,186,1379367,7416,13580,54,446467,8268,17166,1550,17607404,11360,24166,390,5475321,14039,35510,132,60799,461,762,1693,97194,57,132,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,157486,131728,3660910,28,0,90,136,232,242,16185,3373,92153,14826,10274,49880,9621,228,8080666,545,917,7265649,707,1221,199687639,4003,9238,147573676,15339,39431,6672239,29264,69059,.,.,.,.,.,.,10051,669,5200,441,755,3427,126,.,.,.,.,.,.,.,.,47668,5992,28442,82102,28878,23090,19844,16048,70037,52166,13392,9789,267,214,98,70951,724,1237,38,23041,606,1072,14690,7986674,544,914,3831,17260503,4505,10090,2018,8207372,4067,9005,44031,174219764,3957,9176,1611,25147276,15610,44356,1155,20086839,17391,45465,985,24520911,24894,67376,423,12782636,30219,69233,310,108086,349,648,7784,434303,56,126,61,112461,1844,4337,47,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,114628,77861,2800417,36,0,132,221,379,343,192,301,69557,8102,5681,39340,8936,147,4775841,589,1030,3745611,659,1153,110798530,2816,6143,79550788,8902,21647,1727717,11753,32421,.,.,.,.,.,.,7465,454,1206,5732,2693,3112,1053,.,.,.,.,.,.,.,.,37506,4917,19669,62092,13560,10755,9162,7371,51026,41539,13089,9505,213,160,218,139977,642,1137,65,42475,653,1366,7819,4593389,587,1024,3490,10070093,2885,6122,1103,3051612,2767,6552,34747,97676825,2811,6138,1860,16346974,8789,18807,1558,15939441,10231,22974,1270,19716320,15525,39889,578,11138902,19271,48851,293,117817,402,721,4305,289053,67,152,69,167014,2420,5980,55,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,107801,88254,1156623,13,2,37,84,189,404,2127,578,67235,8381,5269,39743,7988,100,4500376,537,974,5078349,964,2177,132255631,3328,7412,83680245,10476,26821,1036448,10364,25294,.,.,.,.,.,.,7987,1385,779,51,3983,1840,2825,.,.,.,.,.,.,.,.,33498,3554,22196,59248,14530,11379,9392,7398,54098,42567,12133,8636,81,57,0,0,.,.,4,2038,510,861,8377,4498338,537,974,641,2332748,3639,7722,909,3335834,3670,8771,38193,126587049,3314,7375,10,95612,9561,17858,268,3303383,12326,29746,2094,17115481,8174,16372,72,872073,12112,25874,440,126600,288,464,4519,240787,53,106,42,109765,2613,4908,26,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,145976,114530,1261797,11,2,32,46,85,53,0,191,92414,10003,6244,49701,13775,618,4996176,499,867,3640668,583,1030,144086194,2899,6819,165985333,12050,32141,8382147,13563,34375,.,.,.,.,.,.,14694,2624,4801,3277,725,6544,3707,.,.,.,.,.,.,.,.,43462,5193,29065,77720,20910,14287,12700,8950,68361,51832,27247,14505,1647,673,142,83281,586,1059,104,65308,628,1060,9757,4847587,497,865,4843,14865480,3069,6930,1163,3961795,3407,8004,43695,125258919,2867,6776,1419,15032100,10593,24690,295,2627451,8907,24730,1348,20629441,15304,32427,171,2428160,14200,34979,540,173235,321,549,5452,194066,36,65,142,437317,3080,7803,126,.,.,.,.,.,.,.,.,.,.,.,199,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,121021,87249,8198082,94,24,296,389,557,405,6,2154,72264,9522,6237,43346,8903,295,6594953,693,1240,5616114,900,1569,158635255,3660,7949,105621755,11864,28919,3809361,12913,28165,.,.,.,.,.,.,6792,90,4723,500,27,1952,400,.,.,.,.,.,.,.,.,39460,2241,23771,65472,20549,14477,13210,9457,70131,47164,17546,10064,467,314,12,8309,692,1238,2,957,479,824,9508,6585687,693,1240,2945,10997250,3734,7800,1013,3933968,3883,8718,39388,143704037,3648,7939,277,4052325,14629,40974,136,1700014,12500,35494,763,14520804,19031,55092,70,799711,11424,25805,613,201729,329,597,4656,519822,112,306,140,284560,2033,4158,118,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,99179,81274,2056640,25,1,86,165,335,266,13,45,63884,5075,3207,35204,14860,280,2649114,522,963,2064435,644,1201,72434404,2058,4240,148673741,10005,22875,4057296,14490,34961,.,.,.,.,.,.,6118,216,1242,1623,521,4139,1353,.,.,.,.,.,.,.,.,35394,1694,20678,57766,10643,7673,6540,4821,48997,37132,28203,15694,573,292,57,33800,593,979,71,39369,554,989,4947,2575945,521,962,2222,4247953,1912,3830,1103,2237503,2029,4145,31879,65948948,2069,4277,1011,11441865,11317,26915,464,5559445,11982,28328,834,11285573,13532,31109,119,1667771,14015,33727,15,3835,256,517,3488,265539,76,106,64,123540,1930,4297,58,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,95323,53723,2518110,47,3,170,253,433,331,24,36,54222,3889,2367,26625,13885,823,2044332,526,990,1564924,661,1197,52415416,1969,4087,107120839,7715,17989,7255098,8815,21812,.,.,.,.,.,.,6790,206,652,484,838,5094,294,.,.,.,.,.,.,.,.,26452,2258,18722,47432,7333,5603,4384,3373,35000,28265,20844,15220,1299,926,48,32887,685,1350,30,18198,607,1067,3811,1993247,523,978,1932,3553792,1839,3764,544,854705,1571,3468,24149,48006919,1988,4126,1879,10623347,5654,10851,583,2650639,4547,9356,203,2530183,12464,24318,69,487934,7072,19572,237,88812,375,702,2958,236889,80,197,34,100618,2959,7172,33,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,112998,91692,11776496,128,75,327,412,635,350,0,398,70295,8205,4940,42371,10879,135,5725140,698,1251,3840468,777,1419,186260775,4396,10159,118215426,10866,30128,1467282,10869,27775,.,.,.,.,.,.,6661,896,2618,2887,467,2680,0,.,.,.,.,.,.,.,.,33761,2380,27493,63634,16162,11736,9719,7129,57077,45179,16721,11597,213,148,48,44015,917,1743,31,25329,817,1292,8126,5655796,696,1250,2034,9996546,4915,10518,700,3293966,4706,10539,39637,172970263,4364,10136,818,8692776,10627,25279,176,1839549,10452,23464,626,5642561,9014,18672,27,207775,7695,17325,772,349545,453,768,4667,632374,135,330,70,253814,3626,6801,57,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,London,Y56,London,200916,153307,6165780,40,1,142,213,329,768,0,1816,111351,10968,7422,61934,14508,1110,4706832,429,719,5317210,716,1230,195068835,3150,6953,110488506,7616,19526,15335488,13816,28718,.,.,.,.,.,.,18990,430,3738,4466,92,14730,0,.,.,.,.,.,.,.,.,53628,3516,35217,92361,27808,21275,18487,14342,85242,68851,21242,16651,1467,1191,123,83883,682,914,63,35822,569,1136,10782,4587127,425,714,3075,10228313,3326,7030,1102,3742573,3396,7699,57757,181097949,3136,6936,737,7483004,10153,22290,219,1773817,8100,19292,937,11642943,12426,27341,59,718013,12170,22706,972,323005,332,585,5541,604342,109,237,132,489180,3706,7448,113,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,South West,Y58,South West,112998,91692,11776496,128,75,327,412,635,350,0,398,70295,8205,4940,42371,10879,135,5725140,698,1251,3840468,777,1419,186260775,4396,10159,118215426,10866,30128,1467282,10869,27775,.,.,.,.,.,.,6661,896,2618,2887,467,2680,0,.,.,.,.,.,.,.,.,33761,2380,27493,63634,16162,11736,9719,7129,57077,45179,16721,11597,213,148,48,44015,917,1743,31,25329,817,1292,8126,5655796,696,1250,2034,9996546,4915,10518,700,3293966,4706,10539,39637,172970263,4364,10136,818,8692776,10627,25279,176,1839549,10452,23464,626,5642561,9014,18672,27,207775,7695,17325,772,349545,453,768,4667,632374,135,330,70,253814,3626,6801,57,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,South East,Y59,South East,197624,136699,4594032,34,2,118,198,371,610,37,100,120621,9114,5666,62879,29608,1163,4776275,524,976,3694439,652,1198,126325557,2009,4149,259043978,8749,20144,11562424,9942,24343,.,.,.,.,.,.,13116,422,1912,2130,1363,9419,1664,.,.,.,.,.,.,.,.,63306,3972,40227,107505,18230,13488,11081,8325,85269,66542,50085,31853,1948,1284,107,67918,635,1143,106,72431,683,1143,8901,4635926,521,968,4244,7933581,1869,3779,1675,3249891,1940,4054,56960,115142085,2021,4183,3043,22679635,7453,16065,1065,8449401,7934,18134,1053,13965228,13262,29632,200,2506097,12530,30098,258,95017,368,689,6568,508810,77,147,98,224158,2287,5294,91,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,Midlands,Y60,Midlands,253777,202784,2418420,12,2,34,63,130,457,2127,769,159649,18384,11513,89444,21763,718,9496552,517,916,8719017,757,1555,276341825,3090,7082,249665578,11472,30188,9418595,13118,33110,.,.,.,.,.,.,22681,4009,5580,3328,4708,8384,6532,.,.,.,.,.,.,.,.,76960,8747,51261,136968,35440,25666,22092,16348,122459,94399,39380,23141,1728,730,142,83281,586,1059,108,67346,624,1053,18134,9345925,515,915,5484,17198228,3136,7023,2072,7297629,3522,8340,81888,251845968,3075,7055,1429,15127712,10586,24642,563,5930834,10534,27118,3442,37744922,10966,22660,243,3300233,13581,32281,980,299835,306,511,9971,434853,44,84,184,547082,2973,7142,152,.,.,.,.,.,.,.,.,.,.,.,199,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,East of England,Y61,East of England,121021,87249,8198082,94,24,296,389,557,405,6,2154,72264,9522,6237,43346,8903,295,6594953,693,1240,5616114,900,1569,158635255,3660,7949,105621755,11864,28919,3809361,12913,28165,.,.,.,.,.,.,6792,90,4723,500,27,1952,400,.,.,.,.,.,.,.,.,39460,2241,23771,65472,20549,14477,13210,9457,70131,47164,17546,10064,467,314,12,8309,692,1238,2,957,479,824,9508,6585687,693,1240,2945,10997250,3734,7800,1013,3933968,3883,8718,39388,143704037,3648,7939,277,4052325,14629,40974,136,1700014,12500,35494,763,14520804,19031,55092,70,799711,11424,25805,613,201729,329,597,4656,519822,112,306,140,284560,2033,4158,118,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,North West,Y62,North West,157486,131728,3660910,28,0,90,136,232,242,16185,3373,92153,14826,10274,49880,9621,228,8080666,545,917,7265649,707,1221,199687639,4003,9238,147573676,15339,39431,6672239,29264,69059,.,.,.,.,.,.,10051,669,5200,441,755,3427,126,.,.,.,.,.,.,.,.,47668,5992,28442,82102,28878,23090,19844,16048,70037,52166,13392,9789,267,214,98,70951,724,1237,38,23041,606,1072,14690,7986674,544,914,3831,17260503,4505,10090,2018,8207372,4067,9005,44031,174219764,3957,9176,1611,25147276,15610,44356,1155,20086839,17391,45465,985,24520911,24894,67376,423,12782636,30219,69233,310,108086,349,648,7784,434303,56,126,61,112461,1844,4337,47,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,12,North East and Yorkshire,Y63,North East and Yorkshire,169442,121659,4607017,38,4,126,207,379,464,2652,317,105743,11340,7737,60048,13911,564,6266591,553,964,4805323,621,1094,170274313,2836,6186,130086826,9351,23464,4310099,7642,19320,.,.,.,.,.,.,12050,545,1795,9477,2911,6799,1053,.,.,.,.,.,.,.,.,56280,8115,29298,93693,19714,15517,12981,10346,78156,63932,20442,14861,897,598,342,204232,597,1043,157,84625,539,1170,10841,5977734,551,958,6168,17856277,2895,6198,1760,4357346,2476,5751,52120,148060690,2841,6202,2046,17726341,8664,18332,1612,16385908,10165,22779,2820,37323724,13235,31247,968,16614223,17163,43476,425,178616,420,734,5998,386247,64,146,69,167014,2420,5980,55,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Eng,Eng,England,1080038,801881,15003968,19,1,59,108,226,2960,20226,8656,712117,72294,46411,382994,133746,4970,36910234,511,906,31239368,673,1243,874902544,2284,5017,937870990,7012,17239,46164139,9289,21129,.,.,.,.,.,.,79820,6305,24518,22930,8758,40239,10262,.,.,.,.,.,.,.,.,369698,35245,227354,632297,148307,111012,93593,71430,528145,409940,217175,143877,8451,5345,677,386703,571,996,457,267198,585,961,71160,36256333,510,905,27040,61286448,2267,4779,9767,22178284,2271,5188,346187,791437812,2286,5032,10842,77027789,7105,16060,5253,38347598,7300,17681,11809,111166769,9414,21276,2088,22044813,10558,27158,3946,1346416,341,599,41037,2235021,54,112,872,1849694,2121,4365,767,.,.,.,.,.,.,.,.,.,.,.,214,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,2966,1574,13510,9,4,14,47,107,11,0,7,2322,163,86,988,750,56,78317,480,1009,48004,558,1062,1287745,1303,2627,2442194,3256,7763,268306,4791,10941,.,.,.,.,.,.,170,0,13,35,4,153,13,.,.,.,.,.,.,.,.,1316,17,819,2152,290,244,152,133,1212,1083,904,813,63,59,5,3543,709,1210,0,0,.,.,158,74774,473,981,90,117935,1310,2656,17,85355,5021,10865,881,1084455,1231,2514,163,481983,2957,5922,12,114038,9503,16696,16,70206,4388,8755,7,102863,14695,32690,3,565,188,204,133,6669,50,103,3,3579,1193,2275,3,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,175423,132426,1854462,14,0,54,98,198,609,0,1599,105419,9498,6430,56829,19250,1134,3773594,397,663,4268402,664,1154,119095926,2096,4665,110593547,5745,14281,13227682,11665,24475,.,.,.,.,.,.,14784,272,2782,4173,111,11619,0,.,.,.,.,.,.,.,.,54268,3689,32678,90635,24552,18822,16321,12767,83602,63857,28428,21866,1548,1227,114,62132,545,961,76,51492,678,969,9308,3659970,393,657,3033,6473079,2134,4550,1075,2178216,2026,4891,52721,110444631,2095,4665,966,6897438,7140,15066,251,1605411,6396,13881,962,9758404,10144,21834,58,580740,10013,22838,791,241522,305,523,5099,423272,83,169,158,427478,2706,5716,143,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,47682,36412,640424,18,0,44,73,160,91,2566,14,35216,2947,1827,19517,6016,471,1235719,419,738,905656,496,897,36820744,1887,4005,27627594,4592,11785,2153255,4572,9675,.,.,.,.,.,.,3752,51,371,3193,194,3136,0,.,.,.,.,.,.,.,.,18629,3135,9700,31464,5582,4391,3448,2723,24994,21035,9115,6380,840,501,87,44737,514,864,87,33775,388,822,2773,1157207,417,728,2523,4675712,1853,3825,634,969935,1530,3175,16360,31175097,1906,4063,169,741725,4389,10024,54,252488,4676,8400,1748,13241598,7575,14336,429,3717535,8666,18091,111,52649,474,769,1688,61734,37,72,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,135839,110588,1413601,13,0,33,85,189,197,15267,3522,90712,12509,8498,46149,13921,336,6397176,511,872,5529592,651,1129,120755329,2617,6095,114737719,8242,20383,4948850,14729,40072,.,.,.,.,.,.,9621,536,5590,489,586,2909,103,.,.,.,.,.,.,.,.,47286,6371,27434,81091,24215,19451,16275,13287,62475,48195,19276,14249,407,331,54,33044,612,1256,19,12688,668,969,12436,6351444,511,870,3740,10020601,2679,6102,1781,4727911,2655,6108,40628,106006817,2609,6093,1731,14958699,8642,19675,1221,11311165,9264,23343,1218,16472301,13524,32319,484,7702732,15915,45147,319,108040,339,593,6787,292763,43,83,63,171566,2723,3891,50,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,101048,66918,1138159,17,0,44,108,310,319,150,292,68433,6921,4792,36718,11593,222,3701693,535,945,2784185,581,1037,72093114,1963,4383,59732915,5152,12717,1247576,5620,12489,.,.,.,.,.,.,7124,541,1045,5352,2437,3101,1121,.,.,.,.,.,.,.,.,37163,4884,19262,61309,11394,9004,7638,6089,46512,38526,16273,12151,297,238,178,94401,530,904,51,32205,631,1044,6692,3575087,534,945,3332,6595215,1979,4295,1010,1914787,1896,4211,32376,63583112,1964,4400,2025,11554500,5706,12223,1594,9141734,5735,13204,1386,10656986,7689,17815,558,4938559,8850,23342,277,103783,375,682,3639,189105,52,103,82,127282,1552,2831,72,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,96938,75983,396232,5,2,3,9,116,383,2177,607,64829,7245,4553,36908,10407,105,3701845,511,921,4243670,932,2100,85977886,2330,5004,77319088,7430,18088,752788,7169,16593,.,.,.,.,.,.,6837,1235,761,72,3370,1471,2524,.,.,.,.,.,.,.,.,33215,3508,21269,57992,12958,10147,8298,6552,49182,39218,16116,11140,98,75,0,0,.,.,13,9998,769,1482,7232,3691847,510,920,618,1614044,2612,5177,891,1961245,2201,5084,35399,82402597,2328,4997,7,41687,5955,12862,285,2445911,8582,20829,2334,14716396,6305,13063,73,518617,7104,13170,379,102719,271,459,3976,172772,43,88,47,90115,1917,3704,38,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,129984,96493,743316,8,2,21,33,66,51,0,114,90053,8954,5334,47465,15246,785,4385059,490,861,3028361,568,1012,98900047,2084,4570,141891360,9307,23375,8214146,10464,25027,.,.,.,.,.,.,13921,2389,5350,3883,581,5601,4296,.,.,.,.,.,.,.,.,42750,5113,28269,76132,19170,12946,11148,7717,64889,49660,30902,16002,2091,821,108,61726,572,965,88,60482,687,925,8758,4262851,487,860,4673,9674931,2070,4383,1052,2722153,2588,6136,41740,86502963,2072,4563,1523,13149613,8634,19423,307,2664284,8678,21136,1383,16820879,12163,26600,179,1942818,10854,28708,486,145494,299,504,5010,161151,32,57,128,231308,1807,4446,115,.,.,.,.,.,.,.,.,.,.,.,176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,110377,79802,2847275,36,0,117,207,398,421,11,2084,71029,8232,5330,41566,10856,324,4909433,596,1089,4281291,803,1407,115089169,2769,6017,89932146,8284,20219,3467381,10702,21919,.,.,.,.,.,.,6512,83,4550,525,16,1863,441,.,.,.,.,.,.,.,.,39596,2189,22732,64517,18197,12691,11335,8108,65106,45246,20728,12157,523,356,17,7426,437,629,2,1578,789,1519,8213,4900429,597,1090,2832,7842311,2769,5823,998,2844866,2851,6745,37736,104401992,2767,6017,298,3336968,11198,35270,147,1287074,8756,22977,925,11712075,12662,38390,74,794638,10738,26866,590,187560,318,578,4276,270788,63,145,149,273127,1833,4396,133,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,89582,71054,879310,12,1,38,84,185,280,28,37,62456,4582,2864,32765,16894,350,2365444,516,948,1793211,626,1167,55758097,1702,3416,123215945,7293,16482,3514886,10043,22940,.,.,.,.,.,.,5407,166,1168,1696,408,3665,1422,.,.,.,.,.,.,.,.,35350,1666,20033,57049,9716,7060,5912,4426,44836,34625,31912,17797,648,363,47,27470,584,1092,68,37507,552,982,4467,2300467,515,942,2108,3349655,1589,3124,1087,1739340,1600,3388,29570,50669102,1714,3440,998,8612674,8630,19634,521,5451062,10463,26900,883,9785596,11082,24812,117,1229165,10506,25726,10,3606,361,702,3143,175842,56,77,89,121358,1364,2538,83,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,82782,45488,1326575,29,3,111,173,303,290,27,41,52656,3804,2268,25006,14784,1027,1793879,472,867,1328949,586,1119,34465513,1378,2747,74952726,5070,11220,7049273,6864,15854,.,.,.,.,.,.,5817,168,718,422,599,4332,342,.,.,.,.,.,.,.,.,26327,2199,18313,46839,7160,5453,4164,3210,33058,26614,22353,16422,1686,1201,36,27805,772,1416,26,12259,472,923,3742,1753815,469,864,1924,2464425,1281,2461,486,589786,1214,2441,22596,31411302,1390,2775,1903,8350251,4388,8941,665,2300662,3460,7199,173,1576046,9110,18073,78,314595,4033,11572,211,72765,345,555,2953,187197,63,154,41,126477,3085,4281,38,.,.,.,.,.,.,.,.,.,.,.,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
